gbifID,genus,species,lon,lat,basisOfRecord
48396409,Zilla,Zilla spinosa,35.063901,30.278497,OBSERVATION
48806575,Zilla,Zilla spinosa,34.873237,29.79554,OBSERVATION
48872589,Zilla,Zilla spinosa,34.873237,29.79554,OBSERVATION
48610963,Zilla,Zilla spinosa,35.063901,30.278497,OBSERVATION
48741987,Zilla,Zilla spinosa,34.873237,29.79554,OBSERVATION
42541643,Zilla,Zilla spinosa,34.873237,29.79554,OBSERVATION
48747795,Zilla,Zilla spinosa,34.873237,29.79554,OBSERVATION
48941678,Zilla,Zilla spinosa,35.01619,30.22702,OBSERVATION
48939045,Zilla,Zilla spinosa,35.124337,30.087309,OBSERVATION
48559988,Zilla,Zilla spinosa,34.873237,29.79554,OBSERVATION
42822949,Zilla,Zilla spinosa,34.852469,29.818941,OBSERVATION
48784769,Zilla,Zilla spinosa,34.873237,29.79554,OBSERVATION
48582968,Zilla,Zilla spinosa,34.873237,29.79554,OBSERVATION
48567602,Zilla,Zilla spinosa,34.873237,29.79554,OBSERVATION
48598817,Zilla,Zilla spinosa,35.167885,30.138747,OBSERVATION
48747798,Zilla,Zilla spinosa,35.240753,30.72958,OBSERVATION
48939076,Zilla,Zilla spinosa,35.056144,29.905929,OBSERVATION
48596652,Zilla,Zilla spinosa,35.261669,30.7873,OBSERVATION
43211899,Zilla,Zilla spinosa,35.240753,30.72958,OBSERVATION
48721955,Zilla,Zilla spinosa,35.27521,30.730468,OBSERVATION
48375793,Zilla,Zilla spinosa,35.251212,30.766558,OBSERVATION
42823264,Zilla,Zilla spinosa,35.261669,30.7873,OBSERVATION
48369603,Zilla,Zilla spinosa,35.27521,30.730468,OBSERVATION
48939068,Zilla,Zilla spinosa,35.003809,30.185507,OBSERVATION
48939070,Zilla,Zilla spinosa,34.846322,30.091356,OBSERVATION
48650087,Zilla,Zilla spinosa,35.251212,30.766558,OBSERVATION
48939057,Zilla,Zilla spinosa,34.833799,30.111167,OBSERVATION
48700020,Zilla,Zilla spinosa,35.261669,30.7873,OBSERVATION
48939062,Zilla,Zilla spinosa,34.918613,30.20339,OBSERVATION
48939047,Zilla,Zilla spinosa,34.827718,30.073263,OBSERVATION
48939067,Zilla,Zilla spinosa,34.914676,30.129412,OBSERVATION
48692785,Zilla,Zilla spinosa,34.887052,30.329604,OBSERVATION
48939046,Zilla,Zilla spinosa,34.846322,30.091356,OBSERVATION
48939071,Zilla,Zilla spinosa,34.768125,30.181326,OBSERVATION
48939056,Zilla,Zilla spinosa,34.952809,30.233228,OBSERVATION
48759065,Zilla,Zilla spinosa,35.240753,30.72958,OBSERVATION
48939063,Zilla,Zilla spinosa,34.830711,30.104844,OBSERVATION
48610986,Zilla,Zilla spinosa,35.27521,30.730468,OBSERVATION
48939060,Zilla,Zilla spinosa,34.952809,30.233228,OBSERVATION
48939064,Zilla,Zilla spinosa,34.90311,30.178999,OBSERVATION
48939054,Zilla,Zilla spinosa,34.830711,30.104844,OBSERVATION
48596654,Zilla,Zilla spinosa,35.261669,30.7873,OBSERVATION
48369612,Zilla,Zilla spinosa,35.240753,30.72958,OBSERVATION
48858125,Zilla,Zilla spinosa,34.954564,30.36042,OBSERVATION
48939048,Zilla,Zilla spinosa,34.952809,30.233228,OBSERVATION
48939049,Zilla,Zilla spinosa,34.952809,30.233228,OBSERVATION
48939055,Zilla,Zilla spinosa,34.828328,30.186023,OBSERVATION
48939069,Zilla,Zilla spinosa,34.846322,30.091356,OBSERVATION
48939075,Zilla,Zilla spinosa,34.964994,29.919327,OBSERVATION
48939058,Zilla,Zilla spinosa,34.952809,30.233228,OBSERVATION
48939061,Zilla,Zilla spinosa,34.952809,30.233228,OBSERVATION
48939051,Zilla,Zilla spinosa,34.918613,30.20339,OBSERVATION
48939065,Zilla,Zilla spinosa,34.827718,30.073263,OBSERVATION
48939050,Zilla,Zilla spinosa,34.952809,30.233228,OBSERVATION
48939052,Zilla,Zilla spinosa,34.90311,30.178999,OBSERVATION
48939053,Zilla,Zilla spinosa,34.902445,31.065666,OBSERVATION
48592979,Zilla,Zilla spinosa,34.873216,29.801855,OBSERVATION
48383887,Zilla,Zilla spinosa,35.261669,30.7873,OBSERVATION
42492428,Zilla,Zilla spinosa,35.043851,29.822921,OBSERVATION
48660934,Zilla,Zilla spinosa,34.945346,29.908465,OBSERVATION
48775015,Zilla,Zilla spinosa,35.261669,30.7873,OBSERVATION
48764154,Zilla,Zilla spinosa,35.251212,30.766558,OBSERVATION
42232203,Zilla,Zilla spinosa,35.27521,30.730468,OBSERVATION
42247787,Zilla,Zilla spinosa,34.872218,29.791027,OBSERVATION
48784390,Zilla,Zilla spinosa,34.945346,29.908465,OBSERVATION
48700235,Zilla,Zilla spinosa,35.240753,30.72958,OBSERVATION
48465349,Zilla,Zilla spinosa,35.240753,30.72958,OBSERVATION
42994278,Zilla,Zilla spinosa,35.251212,30.766558,OBSERVATION
48577468,Zilla,Zilla spinosa,35.240753,30.72958,OBSERVATION
48692878,Zilla,Zilla spinosa,35.261669,30.7873,OBSERVATION
48836202,Zilla,Zilla spinosa,35.240753,30.72958,OBSERVATION
42257431,Zilla,Zilla spinosa,35.261669,30.7873,OBSERVATION
42542953,Zilla,Zilla spinosa,35.27521,30.730468,OBSERVATION
48759162,Zilla,Zilla spinosa,35.261669,30.7873,OBSERVATION
48942787,Zilla,Zilla spinosa,35.261669,30.7873,OBSERVATION
48414389,Zilla,Zilla spinosa,35.27521,30.730468,OBSERVATION
43901533,Zilla,Zilla spinosa,35.27521,30.730468,OBSERVATION
48942688,Zilla,Zilla spinosa,35.261669,30.7873,OBSERVATION
48414383,Zilla,Zilla spinosa,35.240753,30.72958,OBSERVATION
48490543,Zilla,Zilla spinosa,35.261669,30.7873,OBSERVATION
48490535,Zilla,Zilla spinosa,35.251212,30.766558,OBSERVATION
48744842,Zilla,Zilla spinosa,35.261669,30.7873,OBSERVATION
43980562,Zilla,Zilla spinosa,35.27521,30.730468,OBSERVATION
48875121,Zilla,Zilla spinosa,35.27521,30.730468,OBSERVATION
48536922,Zilla,Zilla spinosa,35.261669,30.7873,OBSERVATION
43903190,Zilla,Zilla spinosa,35.240753,30.72958,OBSERVATION
1094510875,Zilla,Zilla spinosa,34.9,31.06,HUMAN_OBSERVATION
1094561389,Zilla,Zilla spinosa,35.05,29.9,HUMAN_OBSERVATION
1094497182,Zilla,Zilla spinosa,34.91,30.2,HUMAN_OBSERVATION
1094531189,Zilla,Zilla spinosa,34.82,30.07,HUMAN_OBSERVATION
1094554127,Zilla,Zilla spinosa,34.83,30.1,HUMAN_OBSERVATION
1094496931,Zilla,Zilla spinosa,34.91,30.12,HUMAN_OBSERVATION
1094541800,Zilla,Zilla spinosa,35.25,30.76,HUMAN_OBSERVATION
1094554145,Zilla,Zilla spinosa,34.83,30.1,HUMAN_OBSERVATION
1094498953,Zilla,Zilla spinosa,35.12,30.08,HUMAN_OBSERVATION
1094497151,Zilla,Zilla spinosa,34.91,30.2,HUMAN_OBSERVATION
1094493265,Zilla,Zilla spinosa,34.87,29.79,HUMAN_OBSERVATION
1094506615,Zilla,Zilla spinosa,35.04,29.82,HUMAN_OBSERVATION
1094531190,Zilla,Zilla spinosa,34.82,30.07,HUMAN_OBSERVATION
1094535131,Zilla,Zilla spinosa,35.26,30.78,HUMAN_OBSERVATION
1094541762,Zilla,Zilla spinosa,34.83,30.11,HUMAN_OBSERVATION
1094544360,Zilla,Zilla spinosa,34.95,30.23,HUMAN_OBSERVATION
