gbifID,genus,species,lon,lat,basisOfRecord
1094181578,Hordeum,Hordeum spontaneum,35.53,32.53,PRESERVED_SPECIMEN
1094184648,Hordeum,Hordeum spontaneum,35.25,31.95,PRESERVED_SPECIMEN
1094180348,Hordeum,Hordeum spontaneum,35.65,33.23,PRESERVED_SPECIMEN
1094183893,Hordeum,Hordeum spontaneum,35.83,33.03,PRESERVED_SPECIMEN
1094184394,Hordeum,Hordeum spontaneum,35.64,32.79,PRESERVED_SPECIMEN
1094181554,Hordeum,Hordeum spontaneum,35.63,33.13,PRESERVED_SPECIMEN
1094181645,Hordeum,Hordeum spontaneum,35.7,32.8,PRESERVED_SPECIMEN
1094181596,Hordeum,Hordeum spontaneum,35.7,33.23,PRESERVED_SPECIMEN
1094187246,Hordeum,Hordeum spontaneum,35.63,32.9,PRESERVED_SPECIMEN
1094187269,Hordeum,Hordeum spontaneum,35.75,32.9,PRESERVED_SPECIMEN
1094187555,Hordeum,Hordeum spontaneum,35.73,33.25,PRESERVED_SPECIMEN
1094181619,Hordeum,Hordeum spontaneum,35.84,33.05,PRESERVED_SPECIMEN
1094186689,Hordeum,Hordeum spontaneum,35.06,32.74,PRESERVED_SPECIMEN
1094184960,Hordeum,Hordeum spontaneum,35.8,33.22,PRESERVED_SPECIMEN
1301068570,Hordeum,Hordeum spontaneum,36.7026,34,UNKNOWN
1301068530,Hordeum,Hordeum spontaneum,36.61475,34,UNKNOWN
1301068533,Hordeum,Hordeum spontaneum,36.13353,33,UNKNOWN
1301068790,Hordeum,Hordeum spontaneum,40.38572,36,UNKNOWN
1301068741,Hordeum,Hordeum spontaneum,40.81067,36,UNKNOWN
1301068702,Hordeum,Hordeum spontaneum,40.8647,36,UNKNOWN
1094184381,Hordeum,Hordeum spontaneum,35.02,32.45,PRESERVED_SPECIMEN
1094187264,Hordeum,Hordeum spontaneum,35.05,32.63,PRESERVED_SPECIMEN
1094181476,Hordeum,Hordeum spontaneum,35.13,32.67,PRESERVED_SPECIMEN
1094180385,Hordeum,Hordeum spontaneum,34.9,32.28,PRESERVED_SPECIMEN
1094181488,Hordeum,Hordeum spontaneum,34.84,32.28,PRESERVED_SPECIMEN
1094187314,Hordeum,Hordeum spontaneum,35.17,32.73,PRESERVED_SPECIMEN
1094180321,Hordeum,Hordeum spontaneum,35.07,32.57,PRESERVED_SPECIMEN
1094180299,Hordeum,Hordeum spontaneum,35.33,32.54,PRESERVED_SPECIMEN
1094184969,Hordeum,Hordeum spontaneum,35.07,32.92,PRESERVED_SPECIMEN
1094180235,Hordeum,Hordeum spontaneum,35.45,32.63,PRESERVED_SPECIMEN
1094181562,Hordeum,Hordeum spontaneum,34.85,32.22,PRESERVED_SPECIMEN
1094186643,Hordeum,Hordeum spontaneum,34.95,32.55,PRESERVED_SPECIMEN
1094186693,Hordeum,Hordeum spontaneum,35.52,32.9,PRESERVED_SPECIMEN
1301068277,Hordeum,Hordeum spontaneum,35.7415,32,UNKNOWN
1094184713,Hordeum,Hordeum spontaneum,35.33,32.64,PRESERVED_SPECIMEN
1301067997,Hordeum,Hordeum spontaneum,35.63694,30,UNKNOWN
1301068234,Hordeum,Hordeum spontaneum,35.81027,32,UNKNOWN
1094181471,Hordeum,Hordeum spontaneum,35.1,32.63,PRESERVED_SPECIMEN
1094184957,Hordeum,Hordeum spontaneum,35.33,32.64,PRESERVED_SPECIMEN
1094180256,Hordeum,Hordeum spontaneum,35.39,32.5,PRESERVED_SPECIMEN
1301068203,Hordeum,Hordeum spontaneum,35.74527,32,UNKNOWN
1094184928,Hordeum,Hordeum spontaneum,35.15,32.59,PRESERVED_SPECIMEN
1094186104,Hordeum,Hordeum spontaneum,35.15,31.48,PRESERVED_SPECIMEN
1094186706,Hordeum,Hordeum spontaneum,35.39,32.7,PRESERVED_SPECIMEN
1094180366,Hordeum,Hordeum spontaneum,34.92,32.63,PRESERVED_SPECIMEN
1094186026,Hordeum,Hordeum spontaneum,35.75,33.28,PRESERVED_SPECIMEN
1094187260,Hordeum,Hordeum spontaneum,35.52,32.97,PRESERVED_SPECIMEN
1094187270,Hordeum,Hordeum spontaneum,35.55,33,PRESERVED_SPECIMEN
1094180403,Hordeum,Hordeum spontaneum,34.95,32.82,PRESERVED_SPECIMEN
1094184939,Hordeum,Hordeum spontaneum,35.24,32.78,PRESERVED_SPECIMEN
1038226749,Hordeum,Hordeum spontaneum,36.566666,35.599998,PRESERVED_SPECIMEN
1094186593,Hordeum,Hordeum spontaneum,35.4,32.98,PRESERVED_SPECIMEN
